4   5.0700   -0.1176    0.1006
  -0.6013   -0.2652    5.3583     9.437
   0.3235   -0.1637   -0.7177    33.515
  -0.6469    0.0714   -4.4530    10.100
  -0.0893    0.7359    2.6243     0.000
