4   5.0700   -0.1065    0.1016
  -0.5881   -0.2976    5.0372    10.813
   0.3397   -0.1764   -0.7657    33.889
  -0.6471    0.0697   -4.0324    11.681
  -0.0562    0.7524    2.5667     0.000
