4   5.0700   -0.1450    0.0980
  -0.6270   -0.1851    6.5183     6.345
   0.2823   -0.1341   -0.6054    32.767
  -0.6461    0.0777   -5.9072     6.655
  -0.1729    0.6904    2.8238     0.000
