4   5.0700   -0.1232    0.1001
  -0.6072   -0.2490    5.5451     8.778
   0.3153   -0.1575   -0.6944    33.345
  -0.6468    0.0724   -4.6926     9.353
  -0.1059    0.7273    2.6571     0.000
