4   5.0700   -0.1342    0.0990
  -0.6179   -0.2169    5.9816     7.520
   0.2988   -0.1456   -0.6491    33.035
  -0.6465    0.0747   -5.2428     7.947
  -0.1393    0.7094    2.7324     0.000
