-5.187500e-02 -5.053125e-01 -4.481976e-03 -1.842576e-01 -5.218750e-02 -5.050000e-01 -4.453526e-03 -1.839803e-01
-5.187500e-02 -5.053125e-01 -4.481976e-03 -1.842576e-01 -5.125000e-02 -5.053125e-01 -4.475426e-03 -1.841945e-01
-5.000000e-02 -5.059375e-01 -4.524659e-03 -1.846894e-01 -5.031250e-02 -5.056250e-01 -4.497174e-03 -1.844107e-01
-5.125000e-02 -5.053125e-01 -4.475426e-03 -1.841945e-01 -5.062500e-02 -5.053125e-01 -4.469249e-03 -1.841321e-01
-5.031250e-02 -5.056250e-01 -4.497174e-03 -1.844107e-01 -5.062500e-02 -5.053125e-01 -4.469249e-03 -1.841321e-01
-4.750000e-02 -5.065625e-01 -4.560255e-03 -1.850702e-01 -4.781250e-02 -5.062500e-01 -4.533955e-03 -1.847897e-01
-5.000000e-02 -5.059375e-01 -4.524659e-03 -1.846894e-01 -4.937500e-02 -5.059375e-01 -4.518485e-03 -1.846286e-01
-4.937500e-02 -5.059375e-01 -4.518485e-03 -1.846286e-01 -4.875000e-02 -5.059375e-01 -4.512677e-03 -1.845686e-01
-4.875000e-02 -5.059375e-01 -4.512677e-03 -1.845686e-01 -4.812500e-02 -5.059375e-01 -4.507219e-03 -1.845093e-01
-4.781250e-02 -5.062500e-01 -4.533955e-03 -1.847897e-01 -4.812500e-02 -5.059375e-01 -4.507219e-03 -1.845093e-01
-4.750000e-02 -5.065625e-01 -4.560255e-03 -1.850702e-01 -4.687500e-02 -5.065625e-01 -4.554756e-03 -1.850125e-01
-4.687500e-02 -5.065625e-01 -4.554756e-03 -1.850125e-01 -4.625000e-02 -5.065625e-01 -4.549600e-03 -1.849556e-01
-4.500000e-02 -5.071875e-01 -4.595352e-03 -1.854639e-01 -4.531250e-02 -5.068750e-01 -4.570282e-03 -1.851816e-01
-4.625000e-02 -5.065625e-01 -4.549600e-03 -1.849556e-01 -4.562500e-02 -5.065625e-01 -4.544775e-03 -1.848993e-01
-4.531250e-02 -5.068750e-01 -4.570282e-03 -1.851816e-01 -4.562500e-02 -5.065625e-01 -4.544775e-03 -1.848993e-01
-4.250000e-02 -5.078125e-01 -4.629593e-03 -1.858705e-01 -4.281250e-02 -5.075000e-01 -4.605800e-03 -1.855863e-01
