4   5.0700   -0.0444   -0.1508
   0.2127   -0.6273  -12.6001     6.694
   0.3515   -0.5620   13.1171     6.644
  -0.6093   -0.3886    3.1261     0.000
   0.0418    0.3605   -0.8149    31.303
