9.437500e-02 -2.253125e-01 4.728815e-02 5.261561e-02 9.406250e-02 -2.250000e-01 4.713045e-02 5.299273e-02
9.437500e-02 -2.253125e-01 4.728815e-02 5.261561e-02 9.500000e-02 -2.253125e-01 4.738247e-02 5.239257e-02
9.500000e-02 -2.253125e-01 4.738247e-02 5.239257e-02 9.562500e-02 -2.253125e-01 4.747759e-02 5.216843e-02
9.562500e-02 -2.253125e-01 4.747759e-02 5.216843e-02 9.625000e-02 -2.253125e-01 4.757352e-02 5.194315e-02
9.625000e-02 -2.253125e-01 4.757352e-02 5.194315e-02 9.687500e-02 -2.253125e-01 4.767027e-02 5.171678e-02
9.687500e-02 -2.253125e-01 4.767027e-02 5.171678e-02 9.750000e-02 -2.253125e-01 4.776784e-02 5.148926e-02
9.812500e-02 -2.259375e-01 4.809484e-02 5.073510e-02 9.781250e-02 -2.256250e-01 4.793135e-02 5.111209e-02
9.812500e-02 -2.259375e-01 4.809484e-02 5.073510e-02 9.875000e-02 -2.259375e-01 4.819517e-02 5.050649e-02
9.781250e-02 -2.256250e-01 4.793135e-02 5.111209e-02 9.750000e-02 -2.253125e-01 4.776784e-02 5.148926e-02
9.875000e-02 -2.259375e-01 4.819517e-02 5.050649e-02 9.937500e-02 -2.259375e-01 4.829632e-02 5.027680e-02
9.937500e-02 -2.259375e-01 4.829632e-02 5.027680e-02 1.000000e-01 -2.259375e-01 4.839830e-02 5.004601e-02
1.025000e-01 -2.265625e-01 4.904966e-02 4.859376e-02 1.021875e-01 -2.262500e-01 4.887950e-02 4.897045e-02
1.000000e-01 -2.259375e-01 4.839830e-02 5.004601e-02 1.006250e-01 -2.259375e-01 4.850113e-02 4.981421e-02
1.006250e-01 -2.259375e-01 4.850113e-02 4.981421e-02 1.012500e-01 -2.259375e-01 4.860479e-02 4.958130e-02
1.012500e-01 -2.259375e-01 4.860479e-02 4.958130e-02 1.018750e-01 -2.259375e-01 4.870931e-02 4.934733e-02
1.021875e-01 -2.262500e-01 4.887950e-02 4.897045e-02 1.018750e-01 -2.259375e-01 4.870931e-02 4.934733e-02
1.025000e-01 -2.265625e-01 4.904966e-02 4.859376e-02 1.031250e-01 -2.265625e-01 4.915693e-02 4.835883e-02
1.031250e-01 -2.265625e-01 4.915693e-02 4.835883e-02 1.037500e-01 -2.265625e-01 4.926506e-02 4.812285e-02
1.037500e-01 -2.265625e-01 4.926506e-02 4.812285e-02 1.043750e-01 -2.265625e-01 4.937404e-02 4.788584e-02
1.043750e-01 -2.265625e-01 4.937404e-02 4.788584e-02 1.050000e-01 -2.265625e-01 4.948389e-02 4.764777e-02
1.050000e-01 -2.265625e-01 4.948389e-02 4.764777e-02 1.056250e-01 -2.265625e-01 4.959460e-02 4.740876e-02
1.056250e-01 -2.265625e-01 4.959460e-02 4.740876e-02 1.062500e-01 -2.265625e-01 4.970620e-02 4.716867e-02
1.068750e-01 -2.271875e-01 5.005966e-02 4.641612e-02 1.065625e-01 -2.268750e-01 4.988296e-02 4.679234e-02
1.068750e-01 -2.271875e-01 5.005966e-02 4.641612e-02 1.075000e-01 -2.271875e-01 5.017400e-02 4.617520e-02
1.065625e-01 -2.268750e-01 4.988296e-02 4.679234e-02 1.062500e-01 -2.265625e-01 4.970620e-02 4.716867e-02
1.075000e-01 -2.271875e-01 5.017400e-02 4.617520e-02 1.081250e-01 -2.271875e-01 5.028922e-02 4.593326e-02
1.081250e-01 -2.271875e-01 5.028922e-02 4.593326e-02 1.087500e-01 -2.271875e-01 5.040532e-02 4.569037e-02
1.087500e-01 -2.271875e-01 5.040532e-02 4.569037e-02 1.093750e-01 -2.271875e-01 5.052231e-02 4.544653e-02
1.093750e-01 -2.271875e-01 5.052231e-02 4.544653e-02 1.100000e-01 -2.271875e-01 5.064018e-02 4.520167e-02
1.112500e-01 -2.278125e-01 5.112528e-02 4.420474e-02 1.109375e-01 -2.275000e-01 5.094216e-02 4.458024e-02
1.112500e-01 -2.278125e-01 5.112528e-02 4.420474e-02 1.118750e-01 -2.278125e-01 5.124679e-02 4.395816e-02
