4   5.0700   -0.0179   -0.1999
   0.1449   -0.6463  -32.7648     1.386
   0.2127   -0.6273   31.4190     1.382
  -0.4100   -0.5365    4.7793     0.000
   0.0138    0.2626   -0.5608    31.007
