4   5.0700   -0.0554   -0.1304
   0.2127   -0.6273   -7.9661     9.726
   0.4209   -0.5137    8.8082     9.542
  -0.6719   -0.3296    2.9046     0.000
   0.0576    0.3997   -0.9328    31.818
