4   5.0700   -0.0638   -0.1148
   0.2127   -0.6273   -6.2193    12.350
   0.4698   -0.4719    7.2651    11.979
  -0.7151   -0.2855    2.7888     0.000
   0.0716    0.4290   -1.0302    32.354
