4   5.0700   -0.0231   -0.1903
   0.1924   -0.6338  -99.8879     2.188
  -0.4576   -0.5066    4.1599     0.000
   0.0182    0.2821   -0.6080    30.951
   0.2127   -0.6273   99.1987     2.187
