-5.312500e-02 -4.253125e-01 -3.575409e-03 -1.542054e-01 -5.343750e-02 -4.250000e-01 -3.541878e-03 -1.539364e-01
-5.312500e-02 -4.253125e-01 -3.575409e-03 -1.542054e-01 -5.250000e-02 -4.253125e-01 -3.565771e-03 -1.541290e-01
-5.125000e-02 -4.259375e-01 -3.622342e-03 -1.545947e-01 -5.156250e-02 -4.256250e-01 -3.589776e-03 -1.543240e-01
-5.250000e-02 -4.253125e-01 -3.565771e-03 -1.541290e-01 -5.187500e-02 -4.253125e-01 -3.556685e-03 -1.540534e-01
-5.156250e-02 -4.256250e-01 -3.589776e-03 -1.543240e-01 -5.187500e-02 -4.253125e-01 -3.556685e-03 -1.540534e-01
-5.125000e-02 -4.259375e-01 -3.622342e-03 -1.545947e-01 -5.062500e-02 -4.259375e-01 -3.613483e-03 -1.545211e-01
-5.062500e-02 -4.259375e-01 -3.613483e-03 -1.545211e-01 -5.000000e-02 -4.259375e-01 -3.605153e-03 -1.544482e-01
-4.625000e-02 -4.278125e-01 -3.766886e-03 -1.558822e-01 -4.656250e-02 -4.275000e-01 -3.737241e-03 -1.556070e-01
-4.625000e-02 -4.278125e-01 -3.766886e-03 -1.558822e-01 -4.562500e-02 -4.278125e-01 -3.759480e-03 -1.558159e-01
-4.562500e-02 -4.278125e-01 -3.759480e-03 -1.558159e-01 -4.500000e-02 -4.278125e-01 -3.752539e-03 -1.557504e-01
-4.937500e-02 -4.265625e-01 -3.668810e-03 -1.549929e-01 -4.968750e-02 -4.262500e-01 -3.637242e-03 -1.547205e-01
-4.937500e-02 -4.265625e-01 -3.668810e-03 -1.549929e-01 -4.875000e-02 -4.265625e-01 -3.660658e-03 -1.549220e-01
-4.812500e-02 -4.271875e-01 -3.722587e-03 -1.554691e-01 -4.843750e-02 -4.268750e-01 -3.691883e-03 -1.551955e-01
-4.812500e-02 -4.271875e-01 -3.722587e-03 -1.554691e-01 -4.750000e-02 -4.271875e-01 -3.714592e-03 -1.554000e-01
-4.843750e-02 -4.268750e-01 -3.691883e-03 -1.551955e-01 -4.875000e-02 -4.265625e-01 -3.660658e-03 -1.549220e-01
-4.968750e-02 -4.262500e-01 -3.637242e-03 -1.547205e-01 -5.000000e-02 -4.259375e-01 -3.605153e-03 -1.544482e-01
-4.750000e-02 -4.271875e-01 -3.714592e-03 -1.554000e-01 -4.687500e-02 -4.271875e-01 -3.707081e-03 -1.553318e-01
-4.656250e-02 -4.275000e-01 -3.737241e-03 -1.556070e-01 -4.687500e-02 -4.271875e-01 -3.707081e-03 -1.553318e-01
-3.687500e-02 -4.303125e-01 -3.915576e-03 -1.574595e-01 -3.718750e-02 -4.300000e-01 -3.891269e-03 -1.571761e-01
-3.687500e-02 -4.303125e-01 -3.915576e-03 -1.574595e-01 -3.625000e-02 -4.303125e-01 -3.910971e-03 -1.574068e-01
-3.625000e-02 -4.303125e-01 -3.910971e-03 -1.574068e-01 -3.562500e-02 -4.303125e-01 -3.906724e-03 -1.573550e-01
-3.562500e-02 -4.303125e-01 -3.906724e-03 -1.573550e-01 -3.500000e-02 -4.303125e-01 -3.902826e-03 -1.573040e-01
-4.375000e-02 -4.284375e-01 -3.803265e-03 -1.562406e-01 -4.406250e-02 -4.281250e-01 -3.774920e-03 -1.559632e-01
-4.500000e-02 -4.278125e-01 -3.752539e-03 -1.557504e-01 -4.437500e-02 -4.278125e-01 -3.746056e-03 -1.556858e-01
-4.406250e-02 -4.281250e-01 -3.774920e-03 -1.559632e-01 -4.437500e-02 -4.278125e-01 -3.746056e-03 -1.556858e-01
-4.375000e-02 -4.284375e-01 -3.803265e-03 -1.562406e-01 -4.312500e-02 -4.284375e-01 -3.796823e-03 -1.561779e-01
-4.312500e-02 -4.284375e-01 -3.796823e-03 -1.561779e-01 -4.250000e-02 -4.284375e-01 -3.790821e-03 -1.561160e-01
-4.187500e-02 -4.290625e-01 -3.845732e-03 -1.566742e-01 -4.218750e-02 -4.287500e-01 -3.818537e-03 -1.563950e-01
-4.187500e-02 -4.290625e-01 -3.845732e-03 -1.566742e-01 -4.125000e-02 -4.290625e-01 -3.839726e-03 -1.566142e-01
-4.125000e-02 -4.290625e-01 -3.839726e-03 -1.566142e-01 -4.062500e-02 -4.290625e-01 -3.834137e-03 -1.565551e-01
-4.062500e-02 -4.290625e-01 -3.834137e-03 -1.565551e-01 -4.000000e-02 -4.290625e-01 -3.828959e-03 -1.564968e-01
-4.218750e-02 -4.287500e-01 -3.818537e-03 -1.563950e-01 -4.250000e-02 -4.284375e-01 -3.790821e-03 -1.561160e-01
-3.937500e-02 -4.296875e-01 -3.881038e-03 -1.570593e-01 -3.968750e-02 -4.293750e-01 -3.855255e-03 -1.567780e-01
-3.937500e-02 -4.296875e-01 -3.881038e-03 -1.570593e-01 -3.875000e-02 -4.296875e-01 -3.875792e-03 -1.570029e-01
-3.968750e-02 -4.293750e-01 -3.855255e-03 -1.567780e-01 -4.000000e-02 -4.290625e-01 -3.828959e-03 -1.564968e-01
-3.875000e-02 -4.296875e-01 -3.875792e-03 -1.570029e-01 -3.812500e-02 -4.296875e-01 -3.870933e-03 -1.569474e-01
