4   5.0700   -0.0336   -0.1708
   0.2127   -0.6273  -29.2771     4.184
   0.2762   -0.6021   29.3431     4.179
  -0.5392   -0.4475    3.4859     0.000
   0.0287    0.3212   -0.7074    31.014
