4   5.0700   -0.0723   -0.0990
   0.2127   -0.6273   -5.0866    15.281
   0.5160   -0.4251    6.3194    14.625
  -0.7557   -0.2415    2.7006     0.000
   0.0874    0.4580   -1.1374    33.024
