4   5.0700   -0.0205   -0.1951
   0.1693   -0.6404  -48.6632     1.770
   0.2127   -0.6273   47.6837     1.769
  -0.4346   -0.5215    4.4313     0.000
   0.0160    0.2723   -0.5842    30.971
